SiteCode,SiteName,IslandCode,IslandName,SurveyYear,Date,ReserveStatus,Crassedoma_giganteum,Haliotis_rufescens,Kelletia_kelletii,Lithopoma_gibberosa,Lophogorgia_chilensis,Lytechinus_anamesus,Macrocystis_pyrifera,Megastraea_undosa,Megathura_crenulata,Muricea_californica,Muricea_fruticosa,Patiria_miniata,Pisaster_giganteus,Pycnopodia_helianthoides,Strongylocentrotus_franciscanus,Strongylocentrotus_purpuratus,Tegula_regina,Tethya_aurantia,Mean_ONI_ANOM
AR,Admiral's Reef,AN,Anacapa,2011,2011-01-01,Outside,0.5244774389041148,0,0.058127906818120335,0,7.529812245882204,1.0631530330648335e-5,0,1.0002186555927175,20.09427938070228,6.871376655410292,0.35952806217353556,16.610025319866143,6.718939164273014,0,328.89858233260026,63.871542847552824,0.9380371999225569,3.1136854126273974,-0.8391666666666666
AR,Admiral's Reef,AN,Anacapa,2012,2012-01-01,Outside,2.2765702985819583,0,1.6245726416319972,0,0.03286042467514851,0,0,0.6993385101407323,20.715468038856315,0.26188191055526283,0.03870669805752401,20.204710562463163,5.726955545722862,0,307.0663643807284,36.94571985027202,5.8796495186409,1.3266970426974878,-0.11416666666666667
AR,Admiral's Reef,AN,Anacapa,2013,2013-01-01,Outside,3.436012839612776,0,1.039531502543084,0,3.6798483023673865,0,0,1.5655302899430563,9.843841067982977,3.5214659412248555,0.18039866994352519,15.387994832561468,2.799846296562171,0,194.41150892692988,2.485629996277585,0.9166411711315781,3.16942424698652,-0.29333333333333333
AR,Admiral's Reef,AN,Anacapa,2014,2014-01-01,Outside,2.5707488035668433,0,0.2064223364209308,0,0.4483716671314205,1.1812811478498154e-6,0,0.16508239169236555,1.5459335901254327,0.10863472532082723,0.004300744228613779,14.808298175661479,0.24999993620829952,0,142.34133523872393,4.99958685498006,6.261256539155099,1.7361889517955424,0.13999999999999999
AR,Admiral's Reef,AN,Anacapa,2015,2015-01-01,Outside,4.150856199148747,0,0.5685485122774391,0.006843028421683021,1.7234757859915937,0,43.65826666666668,0.48683553605512847,0.2757870225626518,3.3925894489698676,0.16914451633320216,7.32809077554269,0.018448361294774413,0,87.90915865803737,1.3735258374705797,1.990814724611858,1.4868659018360102,1.485
AR,Admiral's Reef,AN,Anacapa,2016,2016-01-01,Outside,2.6864657583838802,0,1.2484381926553365,0,0.7298633258231535,0.013016300976275484,47.473066666666675,2.2275281053314187,0.2536477430419244,2.5436057160244374,0.15838876922987538,1.0762209427803027,0.003462759815258087,0,177.94907852020918,1.6178519028318872,0.10378789301297277,2.3344899983818372,0.35666666666666663
AR,Admiral's Reef,AN,Anacapa,2017,2017-01-01,Outside,9.023045147842588,0,5.163852107245624,0,0.32175336627033035,0.06208586772904185,286.11,40.47923975021376,3.3693232364327192,3.013920519013747,0.6151380708108165,1.5691572044937632,0,0,157.459322837822,12.162472460974245,0.036785758223168985,1.5559448958286757,-0.17666666666666667
AR,Admiral's Reef,AN,Anacapa,2018,2018-01-01,Outside,13.5888355428933,0,4.69208453526402,0,0.8123033436368461,0.021978089012192024,16.106933333333334,41.3999464457384,3.4161166913818066,2.6787314724017692,1.2067493883774678,2.4371302478524424,0,0,188.0074111450606,181.6773963463515,0.019200250502076237,0.16895860818573202,0.039999999999999994
AR,Admiral's Reef,AN,Anacapa,2019,2019-01-01,Outside,7.94026852060854,0,6.2258847056542415,0,0.21314516507801906,0.001028340311314509,128.00773333333333,90.03889246209545,0.8361680616044589,1.6756006473631202,0.10633796085156026,1.7572870082278955,0.027989269766725652,0,288.048262346463,202.428993330642,0.10966228306437861,0.08620722500731201,0.75
BSBR,Black Sea Bass Reef,AN,Anacapa,2005,2005-01-01,Inside,0.016483571764199165,0,4.7974881912844617e-4,0,0.6461388284738754,1.0646438859826137e-5,0,0.38350453911249177,9.13626285260066,0.175388725142043,0.6172303107561141,1.2276486437919865,1.9608801493204708,0,179.9267008312096,3.7580651331592048,0,0.62983954951310706,0.04166666666666667
BSBR,Black Sea Bass Reef,AN,Anacapa,2006,2006-01-01,Inside,0.9408365127273093,0,0.11862606473378831,0,0.39745999071462507,0,0,2.8161747549640395,10.45223691215638,0.2375729607008876,0.5906927358624817,0.3681952917106785,1.035851238108523,0,174.81943330189404,16.111299036559082,2.886541996511772,0.7873865941661303,0.11416666666666668
BSBR,Black Sea Bass Reef,AN,Anacapa,2007,2007-01-01,Inside,0.7695689870783236,0,0.22359703333504474,0,0.06515971756700628,0,0.4238666666666667,19.784252197618972,9.683724510757752,9.215896019253001e-4,0.017202976914455118,2.1921387074067002,3.813347501347217,0,41.997130405913936,7.833160848267453,0.2675270631003327,0.37022182492060346,-0.5908333333333333
BSBR,Black Sea Bass Reef,AN,Anacapa,2008,2008-01-01,Inside,0.7987862857515701,0,0.14287084909057435,0,0.006035588205639523,4.731750604367172e-6,11.020533333333335,11.342589826596152,11.190038876702705,0,0.004300744228613779,1.7412044058834395,0.420576696270741,0,112.74074916914073,17.54571062140841,0.17921156761733403,2.796347345300564,-0.7583333333333333
BSBR,Black Sea Bass Reef,AN,Anacapa,2009,2009-01-01,Inside,2.584697930288076,0,4.329559711547953,0,0.82349372478835825,0,2.5432,12.114433345827758,5.34851888304439,0.258261296570773,0.3134612033368511,0.9087976108232898,1.335967822716897,0,98.98452851649749,154.23298621395625,1.4959762389818445,0.9880298816753633,0.3125
BSBR,Black Sea Bass Reef,AN,Anacapa,2010,2010-01-01,Inside,1.7943842586632268,0,1.8128332299070502,0,0.024142352822558093,0,13.563733333333335,5.076517848213978,0.9561856909669677,9.215896019253001e-4,0.017202976914455118,2.4386454136579983,3.575359065475616,0,96.92538913055164,245.71799478963902,1.5446509480157453,3.4286297717711753,-0.4616666666666666
BSBR,Black Sea Bass Reef,AN,Anacapa,2011,2011-01-01,Inside,3.3004756844301846,0,0.05371220629016697,0,0.010729934587803597,4.731750604367172e-6,0,0.05255271140547653,0.9224472665856149,9.215896019253001e-4,0.017202976914455118,3.78109021327358,2.3877528257310945,0,63.56140331942866,199.20380108929487,4.906199858157036,4.008272207605507,-0.8391666666666666
BSBR,Black Sea Bass Reef,AN,Anacapa,2012,2012-01-01,Inside,1.7949490987843286,0,4.7974881912844617e-4,0,0.03286042467514851,0,0.8477333333333334,13.541897058373682,0.025438493328186193,0,0,0.711135571957737,3.8693207754175587,0,34.42195209922784,53.37683395984782,4.792593340793025,1.737489313647422,-0.11416666666666667
BSBR,Black Sea Bass Reef,AN,Anacapa,2013,2013-01-01,Inside,1.1781395336802842,0,0,0,1.6015009265386464,3.3131977057458987e-4,5.510266666666667,11.97957314674393,0.0187414755026173,0.3490112621912407,0.3901264948151309,2.8087577364979803,2.090018940927743,0,23.27298285806128,12.704013903018417,1.3293954915747186,1.6701195332870935,-0.29333333333333333
BSBR,Black Sea Bass Reef,AN,Anacapa,2014,2014-01-01,Inside,1.0525292395814285,0,0,0,0.010729934587803597,0,9.325066666666668,34.89831814649554,0,9.215896019253001e-4,0,0.8648410906365385,0.07136124584906124,0,45.95687664927004,8.641221112516046,0.0384416548177174,3.8260183489198405,0.13999999999999999
BSBR,Black Sea Bass Reef,AN,Anacapa,2015,2015-01-01,Inside,1.8681737604442052,0,0.33408195942506236,0,0.22609714193793048,0.0010317103969802264,9.325066666666668,56.59763930271692,0,0.5532286915811528,0.2784208267813525,0.0016556474304650246,0.033142159171305766,0,5.913127496368525,1.450051737887871,1.5199019120790436,2.892906081984147,1.485
BSBR,Black Sea Bass Reef,AN,Anacapa,2016,2016-01-01,Inside,1.0219397431804655,0,2.237123706208911,0,0.24016047045914127,0,1.695466666666667,42.5826170174173,0,0.24600635092979142,0.21316144805574927,0.0018151282489537424,0,0,7.652710260294974,0.3014108822955478,0.03139352555391794,0.7240396779077648,0.35666666666666663
BSBR,Black Sea Bass Reef,AN,Anacapa,2017,2017-01-01,Inside,0.5794700959003954,0,0.04933313993286381,0,0.07954010847866502,0.07088494761380923,13.563733333333335,35.4932139330893,0,0.19150642629238201,0.15105604661357133,4.8139963838810624e-4,0.024646114734274614,0,6.953365521141974,2.4499283102381515,0.050744757072753645,0.8889023496886119,-0.17666666666666667
BSBR,Black Sea Bass Reef,AN,Anacapa,2018,2018-01-01,Inside,1.9192315212034938,0,1.3872360706564784,0,1.1642428584795161,9.121181807095173e-4,18.650133333333336,154.94542067305073,0,0.3920082831490364,0.004300744228613779,0,0.05871989176918268,0,4.567347466261396,0.6283232099345873,1.6790873107202784,0.40247224253753705,0.039999999999999994
BSBR,Black Sea Bass Reef,AN,Anacapa,2019,2019-01-01,Inside,0.9367579370937138,0,0.6430222901055067,0,3.6619501332562736,0.3748762412387864,12.292133333333334,154.2316424049066,0,1.3625529186534957,0.16023391325738573,0.008067691333535465,0.09170496502667733,0,14.524662228910175,5.62347777382703,3.180612836477603,0.17072348982297159,0.75
CAT,Cat Canyon,SB,Santa Barbara,2005,2005-01-01,Outside,0.029297915415754255,0,0,0,0,8.904437692197354e-4,0,36.13935840859743,0.11954859854603034,0.006992318394703657,0,1.8768393415210831,4.440305784506109,0.012512004896110405,590.0939328153394,326.71434713419404,0,0.03827409835078264,0.04166666666666667
CAT,Cat Canyon,SB,Santa Barbara,2006,2006-01-01,Outside,0.014775109202525932,0,0,0,0,0.0034122311815111737,0,11.239401134801184,0.26161056206640315,0.006992318394703657,0,2.4548596964415452,1.8199062898456293,0,325.4732455305642,204.22849537581624,14.281386223228766,0.018246491981289012,0.11416666666666668
CAT,Cat Canyon,SB,Santa Barbara,2007,2007-01-01,Outside,1.849605971611942,0,0,0,0,0.0131130862647765,0,20.287935565294287,0.05919720637747499,0.027969273578814628,0,0.4374595987529627,1.9340586640207644,0,154.58379897066985,236.71930207850826,1.1094676176707328,0,-0.5908333333333333
CAT,Cat Canyon,SB,Santa Barbara,2008,2008-01-01,Outside,1.5596314707613161,0,0,0,0,7.560199346238818e-5,0,45.62207192783248,0,0,0,1.3501698288654167,2.184641778852322,0.22830506687543928,169.7765085623168,125.69275458625839,14.236963315071273,0.0018340178718285124,-0.7583333333333333
CAT,Cat Canyon,SB,Santa Barbara,2009,2009-01-01,Outside,2.1048153095646875,0,0,0,0,1.1812811478498154e-6,0,96.86013458948479,0.002713842358620721,0,0,2.4134591401363794,2.5809714872669307,0,124.35574160313878,197.94742676149787,6.498729596632196,0,0.3125
CAT,Cat Canyon,SB,Santa Barbara,2010,2010-01-01,Outside,0.4569645635638659,0,0.002666676259782969,0,0,0,55.9504,69.41986930865558,0,0,0.1885561194939255,2.3319530782491147,1.6891329386791387,0,141.7347291652383,128.15885296830984,14.003449612310343,0,-0.4616666666666666
CAT,Cat Canyon,SB,Santa Barbara,2011,2011-01-01,Outside,1.515933249751643,0,0,0,0,0.0031285820638926242,0,65.89645714793743,0.28663126487255997,0.006992318394703657,0,1.5705667397401324,5.2479927740954535,0,356.74494915550144,462.48182749613585,15.440599441151239,0.10839008073993248,-0.8391666666666666
CAT,Cat Canyon,SB,Santa Barbara,2012,2012-01-01,Outside,3.1769818749969514,0,0,0,0,0,0,21.501789712151837,0.3253933403202407,0.027969273578814628,0.047139029873481376,0.5754106898916008,4.242942338287604,0.05921842765269398,113.23257150728662,283.8240077597598,2.6451803532622415,0.06476083989504111,-0.11416666666666667
CAT,Cat Canyon,SB,Santa Barbara,2013,2013-01-01,Outside,1.406794850279613,0,0,0.003569630528775992,0,0,13.563733333333335,22.997796013384033,3.0153803984674685e-4,0,0,0.0018839288270118618,1.4720092713352575,0,42.596291368847346,350.7514591233915,4.306509727282285,0.03456015291967326,-0.29333333333333333
CAT,Cat Canyon,SB,Santa Barbara,2014,2014-01-01,Outside,2.5522829277524646,0,0.004499236410339412,0.6188830785822712,0,0.00258460802991291,7.6296,69.45183571305198,0.2103153924631327,0,0,0.16897597332614792,0,0,88.6066955088489,670.153765821226,12.762789991510664,0.06073992036329098,0.13999999999999999
CAT,Cat Canyon,SB,Santa Barbara,2015,2015-01-01,Outside,1.8426600034088443,0,0.009723504513745833,0.998079530279185,0.004989944114865342,3.084236664499298e-4,0.8477333333333334,154.43484979910548,0.016833619656151554,0.027969273578814628,0,0,0,0,161.07308863558293,356.4465410117326,2.3681455187724634,0.015796613092577388,1.485
CAT,Cat Canyon,SB,Santa Barbara,2016,2016-01-01,Outside,0.0890816573219258,0,6.666690649457423e-4,0,0,0.0010820923231840429,0.8477333333333334,125.39776651515909,0,0.04424875082712154,0,0,0,0,93.96409878186854,10.853503087487056,1.0047184558605085,0,0.35666666666666663
CAT,Cat Canyon,SB,Santa Barbara,2017,2017-01-01,Outside,0.9929694614837067,0,0.04587106729626375,0,0,8.56126715685016e-4,155.55906666666667,294.84737557107746,0,0.0465308600749834,0,0.0011635643915214068,0.015245364527531901,0,134.91215659500716,11.58996528958023,0.6805522839024631,0.023672609809015404,-0.17666666666666667
CAT,Cat Canyon,SB,Santa Barbara,2018,2018-01-01,Outside,1.2968828639577292,0,0.18510240901220223,0,0,8.976889990739486e-5,107.23826666666666,436.8319860775047,0,0.11870011044519457,0,0.0018365837999264252,0,0,151.48438710637782,43.35122672370645,0.12760188480148135,0.024859773315254567,0.039999999999999994
CAT,Cat Canyon,SB,Santa Barbara,2019,2019-01-01,Outside,0.5682925885994986,0,0.2910448369298543,0,0,2.146765839073153e-5,10.596666666666668,93.55319557734768,0,0,0,0.04149015034806,0.035647514819350586,0,203.0334184293752,42.430115484149496,0,0,0.75
CC,Cathedral Cove,AN,Anacapa,2005,2005-01-01,Inside,0.07568987034581248,0,0,0,0,0,97.48933333333333,186.8649109056653,0.38818325533861375,0,0,0.03771498800259039,0,0,1348.3538198589167,19.711709999020396,0,8.44559325767763e-4,0.04166666666666667
CC,Cathedral Cove,AN,Anacapa,2006,2006-01-01,Inside,1.9735672999164209,0,0.009389734609257915,0,0,0,70.78573333333334,347.8139724590638,1.162156543669196,0,0,0,0.18500647641256443,0,1429.1855418579946,23.851899471214693,0.02488737817784882,0.035192732028075255,0.11416666666666668
CC,Cathedral Cove,AN,Anacapa,2007,2007-01-01,Inside,5.9559413613292005,0,0.1506589662161266,0,0,0,33.485466666666674,394.61249648721645,0.9926467391232773,0,0,0,0,0,909.6753190082878,30.93150390982373,0.16424095089861504,0.04373332539736518,-0.5908333333333333
CC,Cathedral Cove,AN,Anacapa,2008,2008-01-01,Inside,2.6497313852539146,0,0,0,0,0,67.3948,226.7007612576075,1.6851322121069812,0,0,0,0.2827399501216077,0,1078.7199825633886,25.672886309663028,0,0.10819855039914773,-0.7583333333333333
CC,Cathedral Cove,AN,Anacapa,2009,2009-01-01,Inside,2.771721857326771,0,0,0,0,0,52.55946666666667,73.0019300253801,0.06567748877167237,0,0,0.0012739225911121994,0.16223832431601548,0.0033501815649414294,637.7491759537675,20.297992252677854,0,0.007601033931909866,0.3125
CC,Cathedral Cove,AN,Anacapa,2010,2010-01-01,Inside,1.2932802974222275,0,0.011993720478211154,0,0,0,63.15613333333334,30.623400623835945,0,0,0,0,0.01571952976186642,0,1104.1840960043455,45.449955255720866,0,0.030404135727639465,-0.4616666666666666
CC,Cathedral Cove,AN,Anacapa,2011,2011-01-01,Inside,0.02243597267904886,0,0,0,0,0,105.96666666666668,1.53586026754967,0,0,0,0,0.003929882440466605,0,1485.996131403375,82.25609125902037,0,0.007601033931909866,-0.8391666666666666
CC,Cathedral Cove,AN,Anacapa,2012,2012-01-01,Inside,2.869426476763969,0,0,0,0.012257653542905395,0,51.287866666666666,95.07947604010258,0.8222201936321304,0,0,0.006127901197693381,0.7268113635157741,0,1282.6514585477678,48.850743471680815,0.029342798840984816,0.26189405715634634,-0.11416666666666667
CC,Cathedral Cove,AN,Anacapa,2013,2013-01-01,Inside,2.5326222712057698,0.029206546113305438,0,0,0,1.182937651091793e-6,33.485466666666674,68.06902674868445,0.03536865124648327,0,0,9.459759623031346e-4,0.030622986710718385,0,998.7951378407162,78.33934485204499,0,0.25843062511184983,-0.29333333333333333
CC,Cathedral Cove,AN,Anacapa,2014,2014-01-01,Inside,2.827059829781944,0,0,0,6.706209117377248e-4,0,113.59626666666668,11.66616011453912,7.430070121715653e-4,0,0,7.096609083905539e-4,0.04305759213175527,0,1100.0699020867078,45.917920545463055,0.046922037115177076,0.31120007642484376,0.13999999999999999
CC,Cathedral Cove,AN,Anacapa,2015,2015-01-01,Inside,2.2393809076807836,0,0.010127332511676109,0,0,0,51.287866666666666,49.664068095643685,0.027550244309772324,0,0,0,0,0,470.07236611895985,13.839491135875564,0.05362344950699406,0.010336406351528184,1.485
CC,Cathedral Cove,AN,Anacapa,2016,2016-01-01,Inside,1.2835777860752675,0,0.054549725482666137,0,0.010285905013107938,0,75.87213333333334,25.583220584283698,0,0,0,0,0,0,53.86905118063595,0.2891909544966852,0,0.006699738924955878,0.35666666666666663
CC,Cathedral Cove,AN,Anacapa,2017,2017-01-01,Inside,1.403656192092975,0,0.1812914944599518,0,0.00894467370111892,0,121.64973333333334,38.14244352075062,0,0,0,0,0.09734681121184117,0,6.161466908772043,1.2363306702563637,0,0.0018961365909674435,-0.17666666666666667
CC,Cathedral Cove,AN,Anacapa,2018,2018-01-01,Inside,1.9127907849565378,0,0.23754613209383185,0,0.015362499972478297,4.5699623044494263e-4,61.88453333333334,58.6184186777938,0,0,0,9.411053909329518e-4,0.026676688830853737,0,61.31182340422854,0.8365762581024908,0,0.01909455463695206,0.039999999999999994
CC,Cathedral Cove,AN,Anacapa,2019,2019-01-01,Inside,2.120363825425463,0,0.06499098299833907,0,0.023152554235758956,0.0011141144275546159,38.148,60.54359278949449,0,0,0,0.0015354819791611636,0.051701925965267556,0,29.547946272295963,1.6726201221606105,0.01403554139207809,0.0072651737400959236,0.75
CP,Cluster Point,SR,Santa Rosa,2005,2005-01-01,Outside,1.4437670568470093,0.12531850287001306,1.8847372061005632,0.11859603119508347,0,0,11.444400000000002,0.530234080937735,3.314279613675481,0,0,16.800532764436312,3.832786573634904,1.9711279398611452,122.94220176816269,10.277503495341954,0,26.33119771101607,0.04166666666666667
CP,Cluster Point,SR,Santa Rosa,2006,2006-01-01,Outside,2.116522464662801,0.12264553375358031,0.7981526021424459,0.04247743125439053,0,0,106.39053333333332,0,2.179837068691292,0,0,13.095900139549318,3.3034034621172768,2.978783369189194,223.5263649962642,7.202721736400155,0,22.463498122397205,0.11416666666666668
CP,Cluster Point,SR,Santa Rosa,2007,2007-01-01,Outside,1.7997821165657584,0.13710040902107162,1.0970785693038698,0.01506553740944247,0,0,27.12746666666667,0,2.54107348531495,0,0,18.83487130611587,2.6204009860398787,3.0881813020021216,687.2358765044663,28.51584905159446,0,25.029038513998398,-0.5908333333333333
CP,Cluster Point,SR,Santa Rosa,2008,2008-01-01,Outside,1.8399257676630256,0.7089273900427131,1.0587927647092852,0,0,0,62.3084,0.25216056155538064,2.4488346012028837,0,0,18.28977793982926,8.912808949579873,0.3776078709021312,672.5812677546835,67.919644277635,0,27.718219411623437,-0.7583333333333333
CP,Cluster Point,SR,Santa Rosa,2009,2009-01-01,Outside,0.03554395283373169,2.274768609084674,1.3015893113484895,0,0,0,35.18093333333333,0,3.135662336376177,0,0,34.39109561845507,3.877453382191085,1.7144965910547183,850.789777605592,228.59164139136976,0,34.897735924645715,0.3125
CP,Cluster Point,SR,Santa Rosa,2010,2010-01-01,Outside,3.715420182714677,0.5577917802353617,3.139418993558083,0.03730826908429136,0,0,10.1728,0,1.5707420673627583,0,0,16.755588637142747,3.623802577123249,1.6787182809360701,694.0132689744745,194.90291223423807,0,29.117718014407018,-0.4616666666666666
CP,Cluster Point,SR,Santa Rosa,2011,2011-01-01,Outside,2.453266027879715,2.1912364317145714e-4,1.195835720968891,0,0,0,6.781866666666668,0,3.179071482041576,0,0,39.467555843965464,3.18358432960741,2.243912606107497,1126.2870148203754,263.503390089586,0,31.87456584447254,-0.8391666666666666
CP,Cluster Point,SR,Santa Rosa,2012,2012-01-01,Outside,2.07250930323899,0.4536394665234226,0.5670813573188522,0,0,0,6.358,0.27006004003287715,4.210648393124807,0,0,13.716465462869959,2.5807972024958463,4.132895515064713,587.2884052911533,69.66560774530738,0,35.117434132489,-0.11416666666666667
CP,Cluster Point,SR,Santa Rosa,2013,2013-01-01,Outside,2.811238011597117,0.25095312955361027,2.32600839776045,0,0,0,5.934133333333334,0.3948180459426058,3.4341830677766128,0,0,30.69120694500367,2.935755074737946,3.5483513123077004,725.7477753507831,228.3506986428173,0,28.527406820958145,-0.29333333333333333
CP,Cluster Point,SR,Santa Rosa,2014,2014-01-01,Outside,2.4068303599627896,0.9321912961579084,1.2281916282094467,0.9029522138514194,0,0,7.6296,0.3016792533584516,3.340864283504602,0,0,28.567675658984324,0.03710448558772938,0,692.8271136689596,224.37035975985853,0,30.590222542204003,0.13999999999999999
